"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048167","regulation of synaptic plasticity","25/693","231/18860",0.108225108225108,2.94534710119126,5.81022111380082,1.44862531152792e-06,0.00012139480110604,NA,"TNR/SORCS3/GRIN2B/AKAP5/SLC8A3/SIPA1L1/UBE3A/SHISA9/GSG1L/SYT4/TSHZ3/SNAP25/APP/CNTN4/SNCA/GRID2/RAPGEF2/MEF2C/MCTP1/CPLX2/GRIK2/KCNQ3/MIR30B/SLC1A1/NTRK2",25
"GO:0007026","negative regulation of microtubule depolymerization","9/693","32/18860",0.28125,7.65422077922078,7.3579094681616,1.52162896993471e-06,0.000125235498614805,NA,"CAMSAP2/NAV3/DIAPH3/CCDC88C/BMERB1/TAOK1/CLASP2/APC/STMN2",9
"GO:0003012","muscle system process","40/693","485/18860",0.0824742268041237,2.24453667752637,5.4231202579248,1.72180797512163e-06,0.000139224788725185,NA,"MTOR/PDE4B/CACNB2/CTNNA3/KCNMA1/ABCC8/KCNA1/ATP2B1/ATP2A2/PRKD1/SLC8A3/SETD3/SMAD3/DTNA/ROCK2/SLC8A1/SCN3A/SCN2A/CHRNA1/HTR2B/GNAS/CACNA1D/SLMAP/STRIT1/FGF12/PPP3CA/ANK2/SORBS2/PDE4D/KCNN2/SGCD/KCNIP1/FOXO3/UTRN/CACNA2D1/PIK3CG/DOCK4/KCND2/ASPH/TMOD1",40
"GO:0098815","modulation of excitatory postsynaptic potential","11/693","51/18860",0.215686274509804,5.86990351696234,6.8015349071109,1.89682246472839e-06,0.000149311504166715,NA,"GRIN2B/LRRK2/SLC8A3/NRXN1/ZMYND8/APP/NLGN1/GRIK2/PRKN/RIMS2/MIR30B",11
"GO:0051965","positive regulation of synapse assembly","13/693","72/18860",0.180555555555556,4.91382074715408,6.4984718653665,1.91134275240534e-06,0.000149311504166715,NA,"LRRTM3/FLRT2/NTRK3/NRXN1/LRRTM4/LRRN1/EPHB1/NLGN1/IL1RAP/GRID2/ADGRB3/PTPRD/NTRK2",13
"GO:0051588","regulation of neurotransmitter transport","16/693","108/18860",0.148148148148148,4.03185292074181,6.17135528259539,2.03188330275222e-06,0.000156082502373083,NA,"GPR158/LRRK2/PPFIA2/ATP2A2/PRKCB/SYT4/CACNB4/APP/NLGN1/SNCA/PPP3CA/MEF2C/MCTP1/DTNBP1/PRKN/RIMS2",16
"GO:0099565","chemical synaptic transmission, postsynaptic","17/693","121/18860",0.140495867768595,3.82359605500101,6.08564178890792,2.08391867619444e-06,0.000157455429157052,NA,"KCNK2/GRIN2B/LRRK2/SLC8A3/NRXN1/CHRNA1/ZMYND8/APP/NLGN1/SNCA/GRID2/PPP3CA/MEF2C/GRIK2/PRKN/RIMS2/MIR30B",17
"GO:0007612","learning","20/693","162/18860",0.123456790123457,3.35987743395151,5.89160627992827,2.15321508807713e-06,0.000160067231305605,NA,"TNR/SORCS3/ABCC8/HIF1A/SLC8A3/MEIS2/NRXN1/PLCB1/SNAP25/APP/HTT/PDE8B/VDAC1/ADGRB3/EPM2A/PRKN/PRKAR2B/CSMD1/SLC1A1/NTRK2",20
"GO:0006941","striated muscle contraction","23/693","208/18860",0.110576923076923,3.00935175935176,5.69127112095334,2.62504993737476e-06,0.000192045320021592,NA,"MTOR/PDE4B/CACNB2/CTNNA3/ATP2A2/PRKD1/SLC8A3/DTNA/SLC8A1/SCN3A/SCN2A/CHRNA1/GNAS/CACNA1D/STRIT1/FGF12/ANK2/PDE4D/KCNN2/SGCD/CACNA2D1/PIK3CG/ASPH",23
"GO:0043270","positive regulation of monoatomic ion transport","22/693","194/18860",0.11340206185567,3.08623793159876,5.70457653373685,2.84398349345121e-06,0.000204811248770572,NA,"ACTN2/CACNB2/ANK3/ABCC8/CRACR2A/CNTN1/ANO6/ATP2B1/AKAP5/STK39/CACNA1D/P2RY12/STRIT1/FGF12/HTT/STIM2/SNCA/PPP3CA/ANK2/ATPSCKMT/AKAP7/ASPH",22
"GO:0070252","actin-mediated cell contraction","17/693","124/18860",0.137096774193548,3.73108969883163,5.95926512411232,2.93881315658105e-06,0.000205285181582586,NA,"PDE4B/CACNB2/CTNNA3/ATP2A2/FRMD6/CCDC88C/SCN3A/SCN2A/CACNA1D/STRIT1/FGF12/ANK2/PDE4D/KCNN2/SGCD/QKI/CACNA2D1",17
"GO:0060079","excitatory postsynaptic potential","16/693","111/18860",0.144144144144144,3.92288392288392,6.03209736308058,2.93964460500123e-06,0.000205285181582586,NA,"GRIN2B/LRRK2/SLC8A3/NRXN1/CHRNA1/ZMYND8/APP/NLGN1/SNCA/GRID2/PPP3CA/MEF2C/GRIK2/PRKN/RIMS2/MIR30B",16
"GO:0097553","calcium ion transmembrane import into cytosol","22/693","195/18860",0.112820512820513,3.07041107041107,5.67602407902281,3.09712648246281e-06,0.000212394499120121,NA,"CACNA1E/GRIN2B/ITPR2/PRKD1/AKAP5/SLC8A3/SLC8A1/PLCL1/HTR2B/PLCB1/PLCB4/ITPR1/PLCL2/CACNA1D/HTT/SNCA/PPP3CA/ANK2/PDE4D/CACNA2D1/CHD7/ASPH",22
"GO:0071868","cellular response to monoamine stimulus","12/693","64/18860",0.1875,5.10281385281385,6.42130681724077,3.13361378610723e-06,0.000212394499120121,NA,"LRRK2/PRKD1/GNB5/GNAL/MBD2/ALK/HTR2B/GNAS/APP/DTNBP1/PRKN/SLC1A1",12
"GO:0031644","regulation of nervous system process","17/693","125/18860",0.136,3.70124098124098,5.91801180517295,3.28717462440006e-06,0.000219573736867535,NA,"TNR/PARD3/GRIN2B/LRRK2/SLC8A3/ROCK2/NRXN1/ZMYND8/APP/NLGN1/FGF12/ATPSCKMT/GRIK2/PRKN/QKI/RIMS2/MIR30B",17
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","20/693","167/18860",0.119760479041916,3.25928230119847,5.72761176120543,3.4601791128972e-06,0.000224619232835819,NA,"PDE4B/RGS7/GPR158/LRRK2/RIC8B/CRY1/HIF1A/ROCK2/ALK/CAMKMT/NRXN1/PLCB1/APP/ROBO1/KCTD8/SNCA/PPP3CA/PDE4D/KCTD16/DTNBP1",20
"GO:0051494","negative regulation of cytoskeleton organization","20/693","167/18860",0.119760479041916,3.25928230119847,5.72761176120543,3.4601791128972e-06,0.000224619232835819,NA,"CAMSAP2/EPS8/NAV3/DIAPH3/SPTB/CCDC88C/TJP1/BMERB1/TAOK1/ADD2/CTNNA2/MAP2/CLASP2/SNCA/APC/PRKN/DLC1/STMN2/CYRIB/TMOD1",20
"GO:0007411","axon guidance","25/693","243/18860",0.102880658436214,2.79989786162626,5.51544410752972,3.63679106475193e-06,0.000232805139131134,NA,"TNR/PTPRO/CNTN1/NELL2/FLRT2/PTPRM/DCC/NRXN1/CHN1/APP/DSCAM/CHL1/CNTN4/ROBO1/ALCAM/GAP43/KALRN/EPHB1/PALLD/SEMA5A/CYFIP2/ETV1/NRCAM/UNC5D/NFIB",25
"GO:0086001","cardiac muscle cell action potential","14/693","88/18860",0.159090909090909,4.32966023875115,6.11463197158421,3.72757593741992e-06,0.000235347910898197,NA,"CACNB2/ANK3/CTNNA3/ATP2A2/SLC8A1/SCN3A/SCN2A/CACNA1D/SLMAP/FGF12/ANK2/TMEM161B/KCNN2/CACNA2D1",14
"GO:0061351","neural precursor cell proliferation","20/693","168/18860",0.119047619047619,3.23988181131038,5.69555693097888,3.7951713789679e-06,0.000236377633590041,NA,"RERE/NFIA/KIF14/KCNA1/SOX5/LRRK2/FRS2/APPL2/DCT/HIF1A/RORA/NTRK3/CDH2/RARB/CTNNB1/EPHB1/FOXO3/PTPRZ1/NBN/NFIB",20
"GO:0097485","neuron projection guidance","25/693","244/18860",0.102459016393443,2.78842287039008,5.49169339768158,3.91440796958729e-06,0.000240553417757704,NA,"TNR/PTPRO/CNTN1/NELL2/FLRT2/PTPRM/DCC/NRXN1/CHN1/APP/DSCAM/CHL1/CNTN4/ROBO1/ALCAM/GAP43/KALRN/EPHB1/PALLD/SEMA5A/CYFIP2/ETV1/NRCAM/UNC5D/NFIB",25
"GO:1902904","negative regulation of supramolecular fiber organization","20/693","169/18860",0.118343195266272,3.22071091301861,5.6637418443283,4.15928146299737e-06,0.00025172807800054,NA,"CAMSAP2/EPS8/NAV3/DIAPH3/SPTB/CCDC88C/TJP1/BMERB1/TAOK1/ADD2/CTNNA2/MAP2/CLASP2/SNCA/APC/PRKN/DLC1/STMN2/CYRIB/TMOD1",20
"GO:0050767","regulation of neurogenesis","33/693","378/18860",0.0873015873015873,2.37591332829428,5.27772593379997,4.20548101671547e-06,0.00025172807800054,NA,"MTOR/DAB1/NEGR1/TNR/BMAL1/ABCC8/CAPRIN2/APPL2/DCT/PRKCH/HIF1A/NTRK3/SYT4/DCC/TRAK2/MAP2/XRCC5/TIAM1/DSCAM/GOLGA4/CTNNB1/ROBO1/SKIL/ETV5/PPP3CA/RAPGEF2/SEMA5A/QKI/PTPRZ1/CHD7/PTPRD/NTRK2/BRINP1",33
"GO:0071867","response to monoamine","12/693","66/18860",0.181818181818182,4.94818313000131,6.27543715157474,4.39194163723602e-06,0.000259518705205395,NA,"LRRK2/PRKD1/GNB5/GNAL/MBD2/ALK/HTR2B/GNAS/APP/DTNBP1/PRKN/SLC1A1",12
"GO:1901880","negative regulation of protein depolymerization","13/693","78/18860",0.166666666666667,4.53583453583454,6.1115681104507,4.85405214241549e-06,0.00028319400410624,NA,"CAMSAP2/EPS8/NAV3/DIAPH3/SPTB/CCDC88C/BMERB1/TAOK1/ADD2/CLASP2/APC/STMN2/TMOD1",13
"GO:0006836","neurotransmitter transport","23/693","216/18860",0.106481481481481,2.89789428678318,5.47915626135815,4.98220547716912e-06,0.000287037313053406,NA,"GPR158/ABCC8/LRRK2/PPFIA2/ATP2A2/PRKCB/SYT4/NRXN1/CACNB4/SNAP25/APP/SYN2/NLGN1/SNCA/PPP3CA/MEF2C/MCTP1/CPLX2/DTNBP1/PRKN/ICA1/RIMS2/SLC1A1",23
"GO:0099054","presynapse assembly","10/693","46/18860",0.217391304347826,5.91630591630592,6.52021001351373,5.17098893809515e-06,0.000294235654514575,NA,"LRRTM3/PCDH17/NTRK3/NRXN1/APP/NLGN1/IL1RAP/SNCA/GRID2/PTPRD",10
"GO:0060047","heart contraction","26/693","265/18860",0.0981132075471698,2.67015165128373,5.34767606895398,5.58586436562316e-06,0.000310561218845396,NA,"MTOR/PDE4B/CELF2/CACNB2/CTNNA3/ATP2B1/ATP2A2/SLC8A3/SLC8A1/SCN3A/SCN2A/THRB/CACNA1D/STRIT1/FGF12/ANK2/PDE4D/TMEM161B/KCNN2/SGCD/KCNIP1/CACNA2D1/PIK3CG/KCND2/ASPH/SLC1A1",26
"GO:0086003","cardiac muscle cell contraction","14/693","91/18860",0.153846153846154,4.18692418692419,5.95190787838094,5.59266243527183e-06,0.000310561218845396,NA,"PDE4B/CACNB2/CTNNA3/ATP2A2/SCN3A/SCN2A/CACNA1D/STRIT1/FGF12/ANK2/PDE4D/KCNN2/SGCD/CACNA2D1",14
"GO:0060070","canonical Wnt signaling pathway","30/693","333/18860",0.0900900900900901,2.45180245180245,5.2204919566144,6.156206146436e-06,0.000337785168201471,NA,"BMAL1/LRP6/PTPRO/CAPRIN2/LRRK2/SCEL/CCDC88C/SMAD3/CDH2/USP34/CCNYL1/FERMT1/STK4/APP/RBMS3/CTNNB1/TBL1XR1/NFKB1/SEMA5A/CTNND2/DAB2/APC/CSNK1G3/FOXO3/PRKN/HECW1/CDK14/TNKS/UBR5/MLLT3",30
"GO:0017157","regulation of exocytosis","21/693","189/18860",0.111111111111111,3.02388969055636,5.46157988378302,6.5711589666286e-06,0.000356311431496367,NA,"LRRK2/PPFIA2/ATP2A2/PRKCB/SMPD3/SYT4/VSNL1/CACNB4/RAPGEF4/ATP9A/CLASP2/NLGN1/SNCA/PPP3CA/RAB3C/WDR41/CPLX2/DTNBP1/PRKN/RABGEF1/RIMS2",21
"GO:0060997","dendritic spine morphogenesis","11/693","58/18860",0.189655172413793,5.16146688560482,6.19930145209297,7.17732262122387e-06,0.00038449852534415,NA,"CAPRIN2/LRRK2/PPFIA2/SIPA1L1/TANC2/DOCK10/EPHB1/NLGN1/CTNND2/DTNBP1/PTPRD",11
"GO:0031114","regulation of microtubule depolymerization","9/693","38/18860",0.236842105263158,6.44565960355434,6.56286913281558,7.25783721087894e-06,0.00038449852534415,NA,"CAMSAP2/NAV3/DIAPH3/CCDC88C/BMERB1/TAOK1/CLASP2/APC/STMN2",9
"GO:0008038","neuron recognition","10/693","48/18860",0.208333333333333,5.66979316979317,6.32681475425739,7.76457493565409e-06,0.000406669612254883,NA,"OPCML/NCAM2/APP/DSCAM/CNTN4/ROBO1/GAP43/PALLD/SEMA5A/NRCAM",10
"GO:0051261","protein depolymerization","16/693","121/18860",0.132231404958678,3.59867864000095,5.60088164860626,9.17135904706943e-06,0.000474952739864528,NA,"CAMSAP2/ACTN2/EPS8/NAV3/DIAPH3/SPTB/CCDC88C/BMERB1/TAOK1/ADD2/CLASP2/SEMA5A/APC/ASPH/STMN2/TMOD1",16
"GO:0021537","telencephalon development","27/693","291/18860",0.0927835051546392,2.52510376221716,5.12077823467167,1.04338557829049e-05,0.000534329347815654,NA,"DAB1/TNR/KIF14/KCNA1/LRRK2/RFX4/HIF1A/SYNE2/SLC8A3/HERC1/BMERB1/CDH2/ALK/ERBB4/PLCB1/RARB/CTNNB1/ROBO1/ARL13B/P2RY12/DCLK2/PHACTR1/CDK6/LAMB1/CHD7/NFIB/NTRK2",27
"GO:0060996","dendritic spine development","14/693","96/18860",0.145833333333333,3.96885521885522,5.69568893766076,1.05785032221723e-05,0.000535783751109805,NA,"CAPRIN2/LRRK2/PPFIA2/SIPA1L1/TANC2/DOCK10/ZMYND8/DSCAM/EPHB1/NLGN1/CTNND2/MEF2C/DTNBP1/PTPRD",14
"GO:0003015","heart process","26/693","275/18860",0.0945454545454545,2.57305522760068,5.13231583060057,1.08644086889143e-05,0.000544283257034848,NA,"MTOR/PDE4B/CELF2/CACNB2/CTNNA3/ATP2B1/ATP2A2/SLC8A3/SLC8A1/SCN3A/SCN2A/THRB/CACNA1D/STRIT1/FGF12/ANK2/PDE4D/TMEM161B/KCNN2/SGCD/KCNIP1/CACNA2D1/PIK3CG/KCND2/ASPH/SLC1A1",26
"GO:0014047","glutamate secretion","8/693","31/18860",0.258064516129032,7.02322766838896,6.55512288832542,1.18862168152173e-05,0.000582803971290816,NA,"KCNK2/ABCC8/SYT4/GRM7/SNCA/DTNBP1/APBA1/NTRK2",8
"GO:0086010","membrane depolarization during action potential","8/693","31/18860",0.258064516129032,7.02322766838896,6.55512288832542,1.18862168152173e-05,0.000582803971290816,NA,"CACNB2/ANK3/SLC8A1/SCN3A/CACNA1D/SLMAP/ANK2/CACNA2D1",8
"GO:0086012","membrane depolarization during cardiac muscle cell action potential","7/693","23/18860",0.304347826086957,8.28282828282828,6.82562553844443,1.28549803626315e-05,0.000623669520961775,NA,"CACNB2/ANK3/SLC8A1/CACNA1D/SLMAP/ANK2/CACNA2D1",7
"GO:2000300","regulation of synaptic vesicle exocytosis","10/693","51/18860",0.196078431372549,5.33627592451122,6.05624566579184,1.3732940288139e-05,0.000654880161225923,NA,"LRRK2/PPFIA2/ATP2A2/PRKCB/SYT4/CACNB4/NLGN1/PPP3CA/DTNBP1/RIMS2",10
"GO:0071870","cellular response to catecholamine stimulus","11/693","62/18860",0.17741935483871,4.82846902201741,5.89724945527,1.40201354752654e-05,0.000654880161225923,NA,"LRRK2/PRKD1/GNB5/GNAL/ALK/HTR2B/GNAS/APP/DTNBP1/PRKN/SLC1A1",11
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","26/693","279/18860",0.0931899641577061,2.53616554691824,5.04882037698575,1.40255535898904e-05,0.000654880161225923,NA,"DAB1/NTNG1/CRB1/LRRC4C/FAT3/PCDH17/PCDH9/PTPRM/CDH2/NRXN1/ACVR1/DSCAM/CNTN4/ROBO1/CADM2/ALCAM/PIK3CB/NLGN1/IL1RAP/PCDH7/ADGRL3/GRID2/PALLD/CDH10/UNC5D/PTPRD",26
"GO:0007158","neuron cell-cell adhesion","6/693","16/18860",0.375,10.2056277056277,7.19467515793448,1.40666383079554e-05,0.000654880161225923,NA,"TNR/ASTN1/NRXN1/NCAM2/CNTN4/NLGN1",6
"GO:0097119","postsynaptic density protein 95 clustering","5/693","10/18860",0.5,13.6075036075036,7.78857064212731,1.42682594180579e-05,0.00065762407657829,NA,"CDH2/CRIPT/NRXN1/ZMYND8/NLGN1",5
"GO:0030900","forebrain development","34/693","419/18860",0.081145584725537,2.20837767377147,4.88541891555687,1.44715093297139e-05,0.000660387985154966,NA,"DAB1/TNR/KIF14/KCNA1/LRRK2/FRS2/RFX4/PCDH9/DCT/HIF1A/SYNE2/SLC8A3/HERC1/BMERB1/CDH2/ALK/ERBB4/PLCB1/RARB/TOP2B/CTNNB1/ROBO1/ARL13B/P2RY12/DCLK2/RAPGEF2/SEMA5A/PHACTR1/CDK6/LAMB1/DLC1/CHD7/NFIB/NTRK2",34
"GO:0051968","positive regulation of synaptic transmission, glutamatergic","8/693","32/18860",0.25,6.8037518037518,6.41750277974486,1.53410794303115e-05,0.000693206226414762,NA,"TNR/GRIN2B/CACNG4/TSHZ3/NRXN1/CACNG2/NLGN1/DTNBP1",8
"GO:0060048","cardiac muscle contraction","18/693","155/18860",0.116129032258065,3.16045245077503,5.27492203106635,1.61785813543149e-05,0.000723952247204246,NA,"MTOR/PDE4B/CACNB2/CTNNA3/ATP2A2/SLC8A1/SCN3A/SCN2A/CACNA1D/STRIT1/FGF12/ANK2/PDE4D/KCNN2/SGCD/CACNA2D1/PIK3CG/ASPH",18
"GO:0043242","negative regulation of protein-containing complex disassembly","13/693","88/18860",0.147727272727273,4.02039879312607,5.54670017452291,1.88699386482845e-05,0.000836264877210995,NA,"CAMSAP2/EPS8/NAV3/DIAPH3/SPTB/CCDC88C/BMERB1/TAOK1/ADD2/CLASP2/APC/STMN2/TMOD1",13
"GO:0071869","response to catecholamine","11/693","64/18860",0.171875,4.67757936507936,5.75577306090361,1.91883455124135e-05,0.000842276994921082,NA,"LRRK2/PRKD1/GNB5/GNAL/ALK/HTR2B/GNAS/APP/DTNBP1/PRKN/SLC1A1",11
"GO:0099174","regulation of presynapse organization","8/693","33/18860",0.242424242424242,6.59757750666842,6.28565968316241,1.96024142882273e-05,0.000852335164664523,NA,"LRRTM3/NTRK3/NRXN1/APP/CACNA2D3/IL1RAP/SNCA/GRID2",8
"GO:0097091","synaptic vesicle clustering","6/693","17/18860",0.352941176470588,9.60529666412019,6.93265555625772,2.10647519412071e-05,0.000901555799539843,NA,"PCDH17/CDH2/NRXN1/SYN2/CTNNB1/NLGN1",6
"GO:1904861","excitatory synapse assembly","9/693","43/18860",0.209302325581395,5.69616430081546,6.02124997624314,2.13030800225105e-05,0.000901555799539843,NA,"CSMD2/NTRK3/CRIPT/NRXN1/NLGN1/IL1RAP/ADGRL3/GRID2/PTPRD",9
"GO:0050773","regulation of dendrite development","14/693","102/18860",0.137254901960784,3.73539314715785,5.41017002869325,2.14592028491276e-05,0.000901555799539843,NA,"CAMSAP2/MARK1/FAT3/CAPRIN2/RAP2A/DCC/ALK/TNIK/PPP3CA/RAPGEF2/ADGRB3/HECW1/CSMD3/PTPRD",14
"GO:0099504","synaptic vesicle cycle","22/693","220/18860",0.1,2.72150072150072,5.0162588035123,2.15168448577528e-05,0.000901555799539843,NA,"SGIP1/BTBD8/LRRK2/PPFIA2/ATP2A2/PCDH17/PRKCB/CDH2/SYT4/NRXN1/CACNB4/RAPGEF4/SNAP25/SYN2/CTNNB1/NLGN1/SNCA/PPP3CA/CPLX2/DTNBP1/PRKN/RIMS2",22
"GO:0030111","regulation of Wnt signaling pathway","30/693","356/18860",0.0842696629213483,2.29339948441072,4.81181821756967,2.25195278707439e-05,0.000935067603209535,NA,"BMAL1/PTPRO/CAPRIN2/LRRK2/SCEL/CCDC88C/SMAD3/CDH2/MBD2/USP34/CCNYL1/FERMT1/STK4/APP/RBMS3/CTNNB1/TBL1XR1/NFKB1/SEMA5A/CTNND2/DAB2/APC/CSNK1G3/FOXO3/PRKN/HECW1/CDK14/TNKS/UBR5/MLLT3",30
"GO:0050770","regulation of axonogenesis","17/693","145/18860",0.117241379310345,3.19072498382843,5.17203298532662,2.43966572027251e-05,0.00100396600935143,NA,"DAB1/TNR/LRRC4C/SIPA1L1/NTRK3/DCC/CHN1/TRAK2/MAP2/TIAM1/DSCAM/GOLGA4/ROBO1/SKIL/SEMA5A/UST/NTRK2",17
"GO:1902903","regulation of supramolecular fiber organization","32/693","395/18860",0.0810126582278481,2.2047600781778,4.72616412523303,2.65530704870361e-05,0.00108303629977654,NA,"MTOR/CAMSAP2/ACTN2/EPS8/NAV3/DIAPH3/PRKD1/SPTB/CCDC88C/TJP1/SMAD3/AKAP13/BMERB1/TAOK1/SKA1/ROCK2/CYRIA/ADD2/CTNNA2/MAP2/APP/CLASP2/SNCA/SEMA5A/FER/APC/CYFIP2/PRKN/DLC1/STMN2/CYRIB/TMOD1",32
"GO:0051924","regulation of calcium ion transport","23/693","240/18860",0.0958333333333333,2.60810485810486,4.89682389755584,2.78874197847657e-05,0.00112372927666619,NA,"PDE4B/CACNB2/CRACR2A/ATP2B1/PRKD1/AKAP5/GNB5/SLC8A1/UBR3/CTNNB1/CACNA1D/STRIT1/HTT/STIM2/SNCA/PPP3CA/ANK2/PDE4D/VDAC1/CACNA2D1/PIK3CG/CHD7/ASPH",23
"GO:0031345","negative regulation of cell projection organization","20/693","192/18860",0.104166666666667,2.83489658489659,4.99111584513537,2.80383742279478e-05,0.00112372927666619,NA,"DAB1/TNR/FAT3/GRIN2B/PTPRO/LRRK2/RIT2/DCC/NRXN1/TRAK2/MAP2/PTPRG/NLGN1/PPP3CA/RAPGEF2/SEMA5A/DAB2/DTNBP1/STMN2/MIR30B",20
"GO:0071805","potassium ion transmembrane transport","21/693","208/18860",0.100961538461538,2.747668997669,4.95008305495892,2.85259587001262e-05,0.00113341503145588,NA,"KCNH1/KCNK2/ANK3/KCNMA1/ABCC8/KCNA6/KCNA1/ANO6/NALCN/DPP10/STK39/SNAP25/CACNA1D/KCNMB2/ANK2/KCNN2/KCNIP1/AKAP7/KCND2/DPP6/KCNQ3",21
"GO:0043244","regulation of protein-containing complex disassembly","16/693","134/18860",0.119402985074627,3.24955310029937,5.10399779616724,3.35028741170372e-05,0.00131978416073012,NA,"CAMSAP2/ACTN2/EPS8/NAV3/DIAPH3/SPTB/CCDC88C/BMERB1/TAOK1/ADD2/CLASP2/SEMA5A/APC/ASPH/STMN2/TMOD1",16
"GO:1901890","positive regulation of cell junction assembly","15/693","120/18860",0.125,3.4018759018759,5.15514320522307,3.41380033784757e-05,0.00133340726755419,NA,"LRRTM3/FLRT2/SMAD3/NTRK3/NRXN1/LRRTM4/LRRN1/ANKRD28/EPHB1/NLGN1/IL1RAP/GRID2/ADGRB3/PTPRD/NTRK2",15
"GO:0072657","protein localization to membrane","35/693","458/18860",0.0764192139737991,2.07974945966212,4.56885695080809,3.82696680880969e-05,0.00148222605225242,NA,"LRRC7/ACTN2/CACNB2/GPR158/ANK3/DLG2/LRP6/PRKCH/AKAP5/MYO5A/CDH2/ROCK2/CRIPT/NRXN1/DPP10/ERBB4/ACSL3/PID1/ZMYND8/CACNG2/GOLGA4/SLMAP/ARL13B/NLGN1/ETV5/ANK2/RAPGEF2/DAB2/KIF13A/GRIK2/EPM2A/PRKN/MAGI2/DPP6/SLC1A1",35
"GO:0098698","postsynaptic specialization assembly","8/693","36/18860",0.222222222222222,6.04777938111271,5.9207946406244,3.87561373769795e-05,0.00148855864308749,NA,"CSMD2/NTRK3/CRIPT/NRXN1/GAP43/IL1RAP/GRID2/PTPRD",8
"GO:1903522","regulation of blood circulation","25/693","279/18860",0.0896057347670251,2.43862071819061,4.72822581610811,3.93643736445824e-05,0.00149942477791637,NA,"PDE4B/CELF2/CACNB2/CTNNA3/ATP2B1/ATP2A2/SLC8A3/SLC8A1/APP/THRB/ITGA9/CACNA1D/STRIT1/KCNMB2/ANK2/PDE4D/TMEM161B/KCNN2/KCNIP1/CACNA2D1/PIK3CG/DOCK4/KCND2/ASPH/SLC1A1",25
"GO:0001662","behavioral fear response","9/693","48/18860",0.1875,5.10281385281385,5.55864944637451,5.37712224303196e-05,0.0020314062637815,NA,"NPAS2/USP46/PDE8B/MEF2C/VDAC1/KCTD16/GRIK2/SLC1A1/BRINP1",9
"GO:0071248","cellular response to metal ion","19/693","186/18860",0.102150537634409,2.7800276187373,4.76484607005922,5.77141253292991e-05,0.00216263742798975,NA,"JUN/KCNH1/ANK3/DLG2/KCNA1/LRRK2/SMPD3/NRXN1/STK39/APP/NLGN1/SNCA/XRCC4/MEF2C/PRKN/RASA4B/ASPH/KCNQ3/SLC1A1",19
"GO:0016055","Wnt signaling pathway","36/693","487/18860",0.0739219712525667,2.01178698098616,4.41822541421804,5.93146614412991e-05,0.00220468769824958,NA,"MARK1/BMAL1/LRP6/PTPRO/CAPRIN2/LRRK2/SCEL/CCDC88C/SMAD3/CDH2/MBD2/USP34/CCNYL1/FERMT1/STK4/APP/TIAM1/RBMS3/CTNNB1/TNIK/TBL1XR1/NFKB1/SEMA5A/CTNND2/DAB2/APC/CSNK1G3/FOXO3/EPM2A/PRKN/HECW1/MAGI2/CDK14/TNKS/UBR5/MLLT3",36
"GO:0051650","establishment of vesicle localization","20/693","203/18860",0.0985221674876847,2.68128149901549,4.70383291376751,6.20836410481644e-05,0.00228914801272792,NA,"BTBD8/FNBP1L/LRRK2/PPFIA2/MYO5A/SMPD3/TANC2/SYT4/TRAK2/MAP2/SNAP25/ATP9A/CLASP2/CTNNB1/NLGN1/HTT/SNCA/DTNBP1/KIF13A/PRKN",20
"GO:0002209","behavioral defense response","9/693","49/18860",0.183673469387755,4.99867479459316,5.47384534470354,6.37463401105896e-05,0.00233180064737863,NA,"NPAS2/USP46/PDE8B/MEF2C/VDAC1/KCTD16/GRIK2/SLC1A1/BRINP1",9
"GO:0097107","postsynaptic density assembly","7/693","29/18860",0.241379310344828,6.56913967258795,5.86185075249489,6.75232109800225e-05,0.00243742947666182,NA,"CSMD2/NTRK3/CRIPT/NRXN1/IL1RAP/GRID2/PTPRD",7
"GO:0030534","adult behavior","17/693","157/18860",0.10828025477707,2.94684791500078,4.7842135320267,6.76916843160583e-05,0.00243742947666182,NA,"DAB1/EPS8/PCDH17/KLHL1/ALK/NRXN1/CACNB4/APP/CHL1/FGF12/USP46/SNCA/RNF180/PRKN/CHD7/SLC1A1/TMOD1",17
"GO:1903169","regulation of calcium ion transmembrane transport","17/693","158/18860",0.107594936708861,2.92819697882989,4.75357395193035,7.33160945788998e-05,0.00261948744119495,NA,"PDE4B/CACNB2/PRKD1/AKAP5/GNB5/SLC8A1/UBR3/HTT/SNCA/PPP3CA/ANK2/PDE4D/VDAC1/CACNA2D1/PIK3CG/CHD7/ASPH",17
"GO:0015800","acidic amino acid transport","11/693","74/18860",0.148648648648649,4.04547404547405,5.1267004543354,7.7323852843213e-05,0.00274142798272591,NA,"KCNK2/ABCC8/SYT4/SLC25A12/GRM7/SNCA/DTNBP1/EPM2A/SLC1A1/APBA1/NTRK2",11
"GO:0032412","regulation of monoatomic ion transmembrane transporter activity","12/693","87/18860",0.137931034482759,3.75379409862168,5.02815423174119,7.82983050236769e-05,0.00275478540346662,NA,"ACTN2/ANK3/CRACR2A/GNB5/CACNG4/CACNG2/STRIT1/FGF12/HTT/STIM2/ATPSCKMT/ASPH",12
